Bundle ID,AppAdsURL
com.gp.pilot.simulator.airplanegames,https://thegamepark.co/app-ads.txt
com.greenbuttongames.idlebutton,https://psvgamestudio.com/app-ads.txt
com.gss.gym.simulator,http://arcadiangameszone.com/app-ads.txt
com.gss.police.cop.simulator,http://arcadiangameszone.com/app-ads.txt
com.gsty.school.game,https://thegoodtoseeyou.com/app-ads.txt
com.gtsy.annoying.punch.game,https://thegoodtoseeyou.com/app-ads.txt
com.gtsy.asmrgames.makeupgames.dressupgames.makeover.beauty.asmrsimulator,https://thegoodtoseeyou.com/app-ads.txt
com.gtsy.ballrun2048.ballrun.countmasters.numbersrun.mergenumber.numberrush,https://thegoodtoseeyou.com/app-ads.txt
com.gtsy.capturing.heroes,https://thegoodtoseeyou.com/app-ads.txt
com.gtsy.colored.blocks,https://thegoodtoseeyou.com/app-ads.txt
com.gtsy.crazy.policegame.slapandsmash.officegame,https://thegoodtoseeyou.com/app-ads.txt
com.gtsy.draw.challenge,https://thegoodtoseeyou.com/app-ads.txt
com.gtsy.passengerexpress,https://thegoodtoseeyou.com/app-ads.txt
com.gv.gangster.crime.attack.world.city,https://roundsquaregames.com/app-ads.txt
com.hasbro.riskbigscreen,https://smgstudio.com/app-ads.txt
com.hb.anime.girl.life.high.school.simulator,https://halfbyte.com.au/app-ads.txt
com.hb.anime.pregnant.mother.simulator.life,https://halfbyte.com.au/app-ads.txt
com.hb.single.mom.simulator.billionaire.family.life,https://halfbyte.com.au/app-ads.txt
com.hb.virtual.pregnant.mother.sim.family,https://halfbyte.com.au/app-ads.txt
com.hb.wild.horse.simulator.game,https://halfbyte.com.au/app-ads.txt
com.hdvideoplayer.maxmediaplayer,https://xvideoplayerhd6.blogspot.com/app-ads.txt
com.hellastv.live,https://greekstore.github.io/app-ads.txt
com.hg.cup.cake.maker.bakery.shop.cooking.game,https://thefashionvalleystudio.com/app-ads.txt
com.hg.paperdeliveryboy,https://supercent.io/app-ads.txt
com.hgg.asmrmakeover.hairsalon.makeupgames,https://thebennogames.com/app-ads.txt
com.hgx.vehicle.master.car.games,https://flickfunstudio.com/app-ads.txt
com.hippo.CousinWedding,https://psvgamestudio.com/app-ads.txt
com.hippo_kids_games.girls_dress_up.newborn_baby_care,https://psvgamestudio.com/app-ads.txt
com.homedesign.restore.asmr.games,https://happygigglesgames.com/app-ads.txt
com.honanStudio.driveX,https://psvgamestudio.com/app-ads.txt
com.hubolabs.hubo,https://purp.social/app-ads.txt
com.hyperpixelgames.idlecruiseship,https://supercent.io/app-ads.txt
com.ilauncher.inoty.icenter.icontrol,https://phoneixmaster.blogspot.com/app-ads.txt
com.irritating.punching.game,https://shahzadee.blogspot.com/app-ads.txt
